persnr,year,employment,chld6,chld16,age,income,husworkhour,husemployment,region,edu,husedu
5065801,2011,[1] Employed       1,0,1,49,54760,2338,1,[1] West-Germany   1,13,13
5065801,2012,[1] Employed       1,0,1,50,41657,2338,1,[1] West-Germany   1,13,13
5073602,2008,[1] Employed       1,1,0,36,21724,2130,1,[1] West-Germany   1,12,12
5073602,2009,[1] Employed       1,1,0,37,21724,2234,1,[1] West-Germany   1,12,12
5073602,2010,[1] Employed       1,1,0,38,22924,2312,1,[1] West-Germany   1,12,12
5073602,2011,[1] Employed       1,0,1,39,21724,2234,1,[1] West-Germany   1,12,12
5073602,2012,[1] Employed       1,0,1,40,22924,2078,1,[1] West-Germany   1,12,12
5074502,2008,[1] Employed       1,0,0,42,47750,2078,1,[1] West-Germany   1,11.5,15
5074502,2009,[1] Employed       1,0,0,43,48737,1974,1,[1] West-Germany   1,11.5,15
5074502,2010,[1] Employed       1,0,0,44,66531,2080,1,[1] West-Germany   1,11.5,15
5074502,2011,[1] Employed       1,0,0,45,47404,1559,1,[1] West-Germany   1,11.5,15
5074502,2012,[1] Employed       1,0,0,46,42916,1559,1,[1] West-Germany   1,11.5,15
5075102,2008,[1] Employed       1,0,2,47,21150,2286,1,[1] West-Germany   1,13,11.5
5075102,2009,[1] Employed       1,0,0,48,22000,2494,1,[1] West-Germany   1,13,11.5
5075102,2010,[1] Employed       1,0,0,49,13750,2420,1,[1] West-Germany   1,13,11.5
5075102,2011,[1] Employed       1,0,0,50,23000,2078,1,[1] West-Germany   1,13,11.5
5075102,2012,[1] Employed       1,0,0,51,23550,2494,1,[1] West-Germany   1,13,11.5
5081205,2008,[1] Employed       1,0,0,41,28098,2338,1,[1] West-Germany   1,11.5,15
5081205,2009,[1] Employed       1,0,0,42,31455,2078,1,[1] West-Germany   1,11.5,15
5081205,2010,[1] Employed       1,0,0,43,32240,2078,1,[1] West-Germany   1,11.5,15
5081205,2011,[1] Employed       1,0,0,44,38434,4297,1,[1] West-Germany   1,11.5,15
5081205,2012,[1] Employed       1,0,0,45,31560,3184,1,[1] West-Germany   1,11.5,15
5081303,2008,[1] Employed       1,0,0,32,44000,2494,1,[1] West-Germany   1,18,16
5081303,2009,[1] Employed       1,1,0,33,49330,2598,1,[1] West-Germany   1,18,16
5081303,2010,[1] Employed       1,1,0,34,50444,2598,1,[1] West-Germany   1,18,16
5081303,2011,[1] Employed       1,1,0,35,64930,2598,1,[1] West-Germany   1,18,16
5081303,2012,[1] Employed       1,1,0,36,80130,2598,1,[1] West-Germany   1,18,16
5082301,2008,[1] Employed       1,0,0,49,50625,2598,1,[1] West-Germany   1,16,12
5082301,2009,[1] Employed       1,0,0,50,35181,3118,1,[1] West-Germany   1,16,12
5082301,2010,[1] Employed       1,0,0,51,55801,3118,1,[1] West-Germany   1,16,12
5082301,2011,[1] Employed       1,0,0,52,58276,3118,1,[1] West-Germany   1,16,12
5082301,2012,[1] Employed       1,0,0,53,61977,3377,1,[1] West-Germany   1,16,12
5082802,2008,[0] Not Employed   0,0,0,47,26227,2338,1,[1] West-Germany   1,11.5,12
5082802,2009,[0] Not Employed   0,0,0,48,36047,2546,1,[1] West-Germany   1,11.5,12
5082802,2010,[0] Not Employed   0,0,0,49,38147,2322,1,[1] West-Germany   1,11.5,12
5082802,2011,[0] Not Employed   0,0,0,50,28395,2338,1,[1] West-Germany   1,11.5,12
5082802,2012,[0] Not Employed   0,0,0,51,26496,2078,1,[1] West-Germany   1,11.5,12
5083401,2008,[1] Employed       1,0,0,50,32272,2078,1,[1] West-Germany   1,13,12
5083401,2009,[1] Employed       1,0,0,51,33872,2078,1,[1] West-Germany   1,13,12
5083401,2010,[1] Employed       1,0,0,52,32372,2130,1,[1] West-Germany   1,13,12
5083401,2011,[1] Employed       1,0,0,53,29272,2469,1,[1] West-Germany   1,13,12
5083401,2012,[1] Employed       1,0,0,54,43272,2182,1,[1] West-Germany   1,13,12
5083504,2008,[1] Employed       1,0,1,37,15731,2078,1,[1] West-Germany   1,15,12
5083504,2009,[1] Employed       1,0,1,38,15731,2078,1,[1] West-Germany   1,15,12
5083504,2010,[1] Employed       1,0,1,39,14531,2078,1,[1] West-Germany   1,15,12
5083504,2011,[1] Employed       1,0,1,40,15731,2078,1,[1] West-Germany   1,15,12
5083504,2012,[1] Employed       1,0,1,41,16900,2078,1,[1] West-Germany   1,15,12
5083901,2008,[1] Employed       1,0,0,50,792,0,0,[1] West-Germany   1,11.5,18
5083901,2009,[1] Employed       1,0,0,51,804,0,0,[1] West-Germany   1,11.5,18
5083901,2010,[1] Employed       1,0,0,52,804,0,0,[1] West-Germany   1,11.5,18
5083901,2011,[1] Employed       1,0,0,53,804,0,0,[1] West-Germany   1,11.5,18
5083901,2012,[1] Employed       1,0,0,54,816,0,0,[1] West-Germany   1,11.5,18
5090803,2008,[1] Employed       1,1,0,39,25160,2858,1,[1] West-Germany   1,16,18
5090803,2009,[1] Employed       1,1,0,40,25160,2858,1,[1] West-Germany   1,16,18
5090803,2010,[1] Employed       1,1,1,41,25520,2858,1,[1] West-Germany   1,16,18
5090803,2011,[1] Employed       1,1,1,42,25335,2702,1,[1] West-Germany   1,16,18
5090803,2012,[1] Employed       1,0,3,43,35073,2598,1,[1] West-Germany   1,16,18
5095801,2008,[1] Employed       1,0,0,41,22475,2338,1,[1] West-Germany   1,13,11.5
5095801,2009,[1] Employed       1,0,0,42,29567,2338,1,[1] West-Germany   1,13,11.5
5095801,2010,[1] Employed       1,0,0,43,31771,2182,1,[1] West-Germany   1,13,11.5
5095801,2011,[1] Employed       1,0,0,44,23227,2078,1,[1] West-Germany   1,13,11.5
5095801,2012,[1] Employed       1,0,0,45,24727,2598,1,[1] West-Germany   1,13,11.5
5102102,2008,[1] Employed       1,0,1,42,49622,2234,1,[1] West-Germany   1,12,11.5
5102102,2009,[1] Employed       1,0,1,43,64929,2182,1,[1] West-Germany   1,12,11.5
5102102,2010,[1] Employed       1,0,1,44,55952,2130,1,[1] West-Germany   1,12,11.5
5102102,2011,[1] Employed       1,0,0,45,93800,3118,1,[1] West-Germany   1,12,11.5
5102102,2012,[1] Employed       1,0,0,46,48704,3377,1,[1] West-Germany   1,12,11.5
5103002,2008,[1] Employed       1,0,0,47,97471,2286,1,[1] West-Germany   1,13,13
5103002,2009,[1] Employed       1,0,0,48,98757,2234,1,[1] West-Germany   1,13,13
5103002,2010,[1] Employed       1,0,0,49,108386,2311,1,[1] West-Germany   1,13,13
5103002,2011,[0] Not Employed   0,0,0,50,81564,2338,1,[1] West-Germany   1,13,13
5103002,2012,[1] Employed       1,0,0,51,100330,2338,1,[1] West-Germany   1,13,13
5104201,2008,[1] Employed       1,0,0,45,12,0,0,[1] West-Germany   1,13,11.5
5104201,2009,[1] Employed       1,0,0,46,62,87,1,[1] West-Germany   1,13,11.5
5104201,2010,[1] Employed       1,0,0,47,5918,520,1,[1] West-Germany   1,13,11.5
5104201,2011,[1] Employed       1,0,0,48,14167,520,1,[1] West-Germany   1,13,11.5
5104201,2012,[1] Employed       1,0,0,49,4380,520,1,[1] West-Germany   1,13,11.5
5104402,2008,[1] Employed       1,0,0,48,33721,2338,1,[1] West-Germany   1,11.5,11.5
5104402,2009,[1] Employed       1,0,0,49,39550,2338,1,[1] West-Germany   1,11.5,11.5
5104402,2010,[1] Employed       1,0,0,50,40895,2338,1,[1] West-Germany   1,11.5,11.5
5104402,2011,[1] Employed       1,0,0,51,34595,2390,1,[1] West-Germany   1,11.5,11.5
5104402,2012,[1] Employed       1,0,0,52,36195,2338,1,[1] West-Germany   1,11.5,11.5
5105301,2008,[1] Employed       1,0,0,45,63504,3637,1,[1] West-Germany   1,13,18
5105301,2009,[1] Employed       1,0,0,46,131526,2327,1,[1] West-Germany   1,13,18
5105301,2010,[1] Employed       1,0,0,47,60370,3031,1,[1] West-Germany   1,13,18
5105301,2011,[1] Employed       1,0,0,48,76916,3533,1,[1] West-Germany   1,13,18
5105301,2012,[1] Employed       1,0,0,49,72359,3637,1,[1] West-Germany   1,13,18
5105401,2008,[1] Employed       1,0,0,50,38011,2078,1,[1] West-Germany   1,14.5,18
5105401,2009,[1] Employed       1,0,0,51,40591,2182,1,[1] West-Germany   1,14.5,18
5105401,2010,[1] Employed       1,0,0,52,40251,2078,1,[1] West-Germany   1,14.5,18
5105401,2011,[1] Employed       1,0,0,53,44201,2078,1,[1] West-Germany   1,14.5,18
5105401,2012,[0] Not Employed   0,0,0,54,45127,2078,1,[1] West-Germany   1,14.5,18
5105804,2008,[1] Employed       1,0,0,41,31249,2234,1,[1] West-Germany   1,13,11.5
5105804,2009,[1] Employed       1,0,0,42,38419,2338,1,[1] West-Germany   1,13,11.5
5105804,2010,[1] Employed       1,0,0,43,33163,2026,1,[1] West-Germany   1,13,11.5
5105804,2011,[1] Employed       1,0,0,44,35719,2182,1,[1] West-Germany   1,13,11.5
5105804,2012,[1] Employed       1,0,0,45,32296,2078,1,[1] West-Germany   1,13,11.5
5107501,2008,[1] Employed       1,0,0,42,28120,3533,1,[1] West-Germany   1,10.5,11.5
5107501,2009,[1] Employed       1,0,0,43,40242,3637,1,[1] West-Germany   1,10.5,11.5
5107501,2010,[1] Employed       1,0,0,44,24042,2858,1,[1] West-Germany   1,10.5,11.5
5107501,2011,[1] Employed       1,0,0,45,55970,3637,1,[1] West-Germany   1,10.5,11.5
5107501,2012,[0] Not Employed   0,0,0,46,69980,3118,1,[1] West-Germany   1,10.5,11.5
5107801,2008,[1] Employed       1,0,0,42,24610,2338,1,[1] West-Germany   1,16,11.5
5107801,2009,[1] Employed       1,0,0,43,27843,3118,1,[1] West-Germany   1,16,11.5
5107801,2010,[1] Employed       1,0,0,44,41353,2598,1,[1] West-Germany   1,16,11.5
5107801,2011,[1] Employed       1,0,0,45,46753,2598,1,[1] West-Germany   1,16,11.5
5107801,2012,[1] Employed       1,0,0,46,49233,2858,1,[1] West-Germany   1,16,11.5
5108403,2008,[0] Not Employed   0,1,1,34,19593,2598,1,[1] West-Germany   1,15,15
5108403,2009,[1] Employed       1,1,1,35,22833,2494,1,[1] West-Germany   1,15,15
5108403,2010,[1] Employed       1,1,1,36,22833,2598,1,[1] West-Germany   1,15,15
5108403,2011,[1] Employed       1,1,1,37,25433,2494,1,[1] West-Germany   1,15,15
5108403,2012,[1] Employed       1,0,2,38,23833,2338,1,[1] West-Germany   1,15,15
5108404,2008,[1] Employed       1,1,2,33,47300,2234,1,[1] West-Germany   1,12,16
5108404,2009,[1] Employed       1,0,3,34,42500,2182,1,[1] West-Germany   1,12,16
5108404,2010,[1] Employed       1,0,3,35,45800,2234,1,[1] West-Germany   1,12,16
5108404,2011,[1] Employed       1,0,3,36,48580,2182,1,[1] West-Germany   1,12,16
5108404,2012,[1] Employed       1,0,3,37,49173,2286,1,[1] West-Germany   1,12,16
5108405,2008,[1] Employed       1,1,1,31,34989,2598,1,[1] West-Germany   1,12,11.5
5108405,2009,[1] Employed       1,1,1,32,39029,2390,1,[1] West-Germany   1,12,11.5
5108405,2010,[1] Employed       1,1,1,33,37389,2182,1,[1] West-Germany   1,12,11.5
5108405,2011,[1] Employed       1,1,1,34,40530,2390,1,[1] West-Germany   1,12,11.5
5108405,2012,[1] Employed       1,0,2,35,38577,2494,1,[1] West-Germany   1,12,11.5
5109303,2008,[0] Not Employed   0,1,3,42,60840,2234,1,[1] West-Germany   1,18,18
5109303,2009,[0] Not Employed   0,1,3,43,67500,2338,1,[1] West-Germany   1,18,18
5109303,2010,[0] Not Employed   0,1,3,44,68188,2338,1,[1] West-Germany   1,18,18
5109303,2011,[0] Not Employed   0,0,4,45,60625,2338,1,[1] West-Germany   1,18,18
5109303,2012,[1] Employed       1,0,3,46,64125,2338,1,[1] West-Germany   1,18,18
5109404,2008,[1] Employed       1,0,0,45,33393,2338,1,0,12,16
5109404,2009,[1] Employed       1,0,0,46,35793,2338,1,0,12,16
5109404,2010,[1] Employed       1,0,0,47,37293,2286,1,0,12,16
5109404,2011,[1] Employed       1,0,0,48,37933,2078,1,0,12,16
5109404,2012,[1] Employed       1,0,0,49,36993,2078,1,0,12,16
5109602,2008,[0] Not Employed   0,0,1,38,3884,0,0,[1] West-Germany   1,10.5,10.5
5109602,2009,[0] Not Employed   0,0,1,39,3910,0,0,[1] West-Germany   1,10.5,10.5
5109602,2010,[0] Not Employed   0,0,1,40,7190,0,0,[1] West-Germany   1,10.5,10.5
5109602,2011,[0] Not Employed   0,0,1,41,8093,0,0,[1] West-Germany   1,10.5,10.5
5109602,2012,[0] Not Employed   0,0,1,42,3912,0,0,[1] West-Germany   1,10.5,10.5
5109902,2008,[1] Employed       1,0,0,44,19200,3118,1,[1] West-Germany   1,13,12
5109902,2009,[1] Employed       1,0,0,45,21855,3118,1,[1] West-Germany   1,13,12
5109902,2010,[1] Employed       1,0,0,46,21600,3118,1,[1] West-Germany   1,13,12
5109902,2011,[1] Employed       1,0,0,47,24255,3118,1,[1] West-Germany   1,13,12
5109902,2012,[1] Employed       1,0,0,48,30000,3118,1,[1] West-Germany   1,13,12
5112604,2008,[1] Employed       1,1,0,31,10520,1386,1,[1] West-Germany   1,11.5,11.5
5112604,2009,[1] Employed       1,0,1,32,24200,2598,1,[1] West-Germany   1,11.5,11.5
5112604,2010,[1] Employed       1,0,1,33,24000,2078,1,[1] West-Germany   1,11.5,11.5
5112604,2011,[1] Employed       1,0,1,34,18000,2338,1,[1] West-Germany   1,11.5,11.5
5112604,2012,[1] Employed       1,0,1,35,16800,2338,1,[1] West-Germany   1,11.5,11.5
5118805,2008,[1] Employed       1,0,2,40,22991,2078,1,[1] West-Germany   1,12,11.5
5118805,2009,[1] Employed       1,0,1,41,28600,2078,1,[1] West-Germany   1,12,11.5
5118805,2010,[1] Employed       1,0,1,42,25275,2078,1,[1] West-Germany   1,12,11.5
5118805,2011,[1] Employed       1,0,1,43,26745,2234,1,[1] West-Germany   1,12,11.5
5118805,2012,[1] Employed       1,0,1,44,35175,2078,1,[1] West-Germany   1,12,11.5
5119204,2008,[0] Not Employed   0,1,0,24,19141,2078,1,[1] West-Germany   1,16,12
5119204,2009,[0] Not Employed   0,1,0,25,20623,2078,1,[1] West-Germany   1,16,12
5119204,2010,[1] Employed       1,1,0,26,18767,1844,1,[1] West-Germany   1,16,12
5119204,2011,[1] Employed       1,1,0,27,9941,1039,1,[1] West-Germany   1,16,12
5119204,2012,[0] Not Employed   0,1,0,28,20407,2152,1,[1] West-Germany   1,16,12
5120301,2008,[1] Employed       1,0,0,44,8976,595,1,[1] West-Germany   1,12,12
5120301,2009,[1] Employed       1,0,0,45,6120,1429,1,[1] West-Germany   1,12,12
5120301,2010,[1] Employed       1,0,0,46,15400,2858,1,[1] West-Germany   1,12,12
5120301,2011,[1] Employed       1,0,0,47,17000,1959,1,[1] West-Germany   1,12,12
5120301,2012,[1] Employed       1,0,0,48,2196,182,1,[1] West-Germany   1,12,12
5121204,2008,[1] Employed       1,0,0,41,40396,2078,1,[1] West-Germany   1,11.5,11.5
5121204,2009,[1] Employed       1,0,0,42,44206,2182,1,[1] West-Germany   1,11.5,11.5
5121204,2010,[1] Employed       1,0,0,43,46428,2182,1,[1] West-Germany   1,11.5,11.5
5121204,2011,[1] Employed       1,0,0,44,45177,2286,1,[1] West-Germany   1,11.5,11.5
5121204,2012,[1] Employed       1,0,0,45,58206,2078,1,[1] West-Germany   1,11.5,11.5
5122702,2008,[1] Employed       1,0,0,49,50087,3118,1,[1] West-Germany   1,18,18
5122702,2009,[1] Employed       1,0,0,50,37756,2858,1,[1] West-Germany   1,18,18
5122702,2010,[1] Employed       1,0,0,51,40126,2598,1,[1] West-Germany   1,18,18
5122702,2011,[1] Employed       1,0,0,52,36742,2286,1,[1] West-Germany   1,18,18
5122702,2012,[1] Employed       1,0,0,53,41839,2530,1,[1] West-Germany   1,18,18
5123901,2008,[1] Employed       1,1,0,42,15210,2338,1,[1] West-Germany   1,11.5,11.5
5123901,2009,[1] Employed       1,1,0,43,14825,2338,1,[1] West-Germany   1,11.5,11.5
5123901,2010,[1] Employed       1,0,1,44,13165,1936,1,[1] West-Germany   1,11.5,11.5
5123901,2011,[1] Employed       1,0,1,45,7865,1177,1,[1] West-Germany   1,11.5,11.5
5123901,2012,[1] Employed       1,0,1,46,65,0,0,[1] West-Germany   1,11.5,11.5
5130702,2008,[1] Employed       1,0,0,49,7068,2130,1,[1] West-Germany   1,13,12
5130702,2009,[1] Employed       1,0,0,50,20858,2078,1,[1] West-Germany   1,13,12
5130702,2010,[1] Employed       1,0,0,51,20228,2078,1,[1] West-Germany   1,13,12
5130702,2011,[1] Employed       1,0,0,52,18410,2078,1,[1] West-Germany   1,13,12
5130702,2012,[1] Employed       1,0,0,53,18518,2078,1,[1] West-Germany   1,13,12
5132702,2008,[1] Employed       1,0,0,45,33690,2078,1,[1] West-Germany   1,11.5,11.5
5132702,2009,[1] Employed       1,0,0,46,33689,2078,1,[1] West-Germany   1,11.5,11.5
5132702,2010,[1] Employed       1,0,0,47,33690,2241,1,[1] West-Germany   1,11.5,11.5
5132702,2011,[1] Employed       1,0,0,48,34689,2078,1,[1] West-Germany   1,11.5,11.5
5132702,2012,[1] Employed       1,0,0,49,44145,2078,1,[1] West-Germany   1,11.5,11.5
5132905,2008,[1] Employed       1,1,1,34,60840,2338,1,[1] West-Germany   1,12,16
5132905,2009,[1] Employed       1,1,1,35,66840,2598,1,[1] West-Germany   1,12,16
5132905,2010,[1] Employed       1,1,1,36,67840,2338,1,[1] West-Germany   1,12,16
5132905,2011,[1] Employed       1,0,2,37,62440,2338,1,[1] West-Germany   1,12,16
5132905,2012,[1] Employed       1,0,2,38,77040,2078,1,[1] West-Germany   1,12,16
5133602,2008,[1] Employed       1,0,0,47,32323,2598,1,[1] West-Germany   1,11.5,13
5133602,2009,[1] Employed       1,0,0,48,42209,3118,1,[1] West-Germany   1,11.5,13
5133602,2010,[1] Employed       1,0,0,49,16100,2382,1,[1] West-Germany   1,11.5,13
5133602,2011,[1] Employed       1,0,0,50,54000,3637,1,[1] West-Germany   1,11.5,13
5133602,2012,[1] Employed       1,0,0,51,57750,3637,1,[1] West-Germany   1,11.5,13
5135802,2008,[1] Employed       1,0,1,40,17151,2442,1,[1] West-Germany   1,12,12
5135802,2009,[1] Employed       1,0,1,41,21050,2442,1,[1] West-Germany   1,12,12
5135802,2010,[1] Employed       1,0,0,42,20550,2338,1,[1] West-Germany   1,12,12
5135802,2011,[1] Employed       1,0,0,43,19800,2338,1,[1] West-Germany   1,12,12
5135802,2012,[1] Employed       1,0,0,44,26350,2286,1,[1] West-Germany   1,12,12
5136001,2008,[1] Employed       1,0,0,43,30593,2598,1,[1] West-Germany   1,13,12
5136001,2009,[1] Employed       1,0,0,44,44960,2598,1,[1] West-Germany   1,13,12
5136001,2010,[1] Employed       1,0,0,45,45120,2390,1,[1] West-Germany   1,13,12
5136001,2011,[1] Employed       1,0,0,46,37020,2338,1,[1] West-Germany   1,13,12
5136001,2012,[1] Employed       1,0,0,47,22620,2598,1,[1] West-Germany   1,13,12
5136203,2008,[1] Employed       1,0,0,34,78987,2598,1,0,18,11.5
5136203,2009,[1] Employed       1,0,0,35,71928,2598,1,0,18,11.5
5136203,2010,[1] Employed       1,1,0,36,70761,2338,1,0,18,11.5
5136203,2011,[0] Not Employed   0,1,0,37,52336,2620,1,0,18,11.5
5136203,2012,[0] Not Employed   0,1,0,38,71134,2598,1,0,18,11.5
5138602,2008,[1] Employed       1,0,0,47,22212,2338,1,[1] West-Germany   1,12,12
5138602,2009,[1] Employed       1,0,0,48,28944,1819,1,[1] West-Germany   1,12,12
5138602,2010,[1] Employed       1,0,0,49,31944,2182,1,[1] West-Germany   1,12,12
5138602,2011,[1] Employed       1,0,0,50,37344,2078,1,[1] West-Germany   1,12,12
5138602,2012,[1] Employed       1,0,0,51,32744,2078,1,[1] West-Germany   1,12,12
5138803,2008,[1] Employed       1,0,1,31,19389,2286,1,[1] West-Germany   1,11.5,12
5138803,2009,[1] Employed       1,0,1,32,19824,2494,1,[1] West-Germany   1,11.5,12
5138803,2010,[1] Employed       1,0,1,33,16096,2071,1,[1] West-Germany   1,11.5,12
5138803,2011,[1] Employed       1,0,1,34,16208,1559,1,[1] West-Germany   1,11.5,12
5138803,2012,[1] Employed       1,0,1,35,14699,1663,1,[1] West-Germany   1,11.5,12
5140902,2008,[1] Employed       1,0,2,41,47976,3741,1,[1] West-Germany   1,12,12
5140902,2009,[1] Employed       1,0,2,42,48664,3118,1,[1] West-Germany   1,12,12
5140902,2010,[1] Employed       1,0,2,43,41279,3118,1,[1] West-Germany   1,12,12
5140902,2011,[1] Employed       1,0,2,44,37817,3118,1,[1] West-Germany   1,12,12
5140902,2012,[1] Employed       1,0,2,45,49157,3429,1,[1] West-Germany   1,12,12
5142704,2008,[0] Not Employed   0,1,3,34,21794,2078,1,[1] West-Germany   1,10.5,10.5
5142704,2009,[0] Not Employed   0,1,3,35,2694,195,1,[1] West-Germany   1,10.5,10.5
5142704,2010,[0] Not Employed   0,1,2,36,194,0,0,[1] West-Germany   1,10.5,10.5
5142704,2011,[0] Not Employed   0,1,2,37,507,0,0,[1] West-Germany   1,10.5,10.5
5142704,2012,[0] Not Employed   0,1,3,38,194,0,0,[1] West-Germany   1,10.5,10.5
5143604,2008,[1] Employed       1,1,1,31,14440,2598,1,[1] West-Germany   1,11.5,10
5143604,2009,[1] Employed       1,1,1,32,14633,2598,1,[1] West-Germany   1,11.5,10
5143604,2010,[1] Employed       1,0,2,33,14400,2598,1,[1] West-Germany   1,11.5,10
5143604,2011,[1] Employed       1,0,2,34,14405,2598,1,[1] West-Germany   1,11.5,10
5143604,2012,[1] Employed       1,0,2,35,14400,2598,1,[1] West-Germany   1,11.5,10
5144101,2008,[1] Employed       1,0,0,43,19438,2234,1,[1] West-Germany   1,12,11.5
5144101,2009,[1] Employed       1,0,0,44,19550,2234,1,[1] West-Germany   1,12,11.5
5144101,2010,[1] Employed       1,0,0,45,20644,2197,1,[1] West-Germany   1,12,11.5
5144101,2011,[1] Employed       1,0,0,46,23464,1212,1,[1] West-Germany   1,12,11.5
5144101,2012,[1] Employed       1,0,0,47,23878,2078,1,[1] West-Germany   1,12,11.5
5149001,2008,[1] Employed       1,0,0,43,45195,2338,1,[1] West-Germany   1,14.5,18
5149001,2009,[1] Employed       1,0,0,44,45650,2494,1,[1] West-Germany   1,14.5,18
5149001,2010,[1] Employed       1,0,0,45,48150,2598,1,[1] West-Germany   1,14.5,18
5149001,2011,[1] Employed       1,0,0,46,63020,3118,1,[1] West-Germany   1,14.5,18
5149001,2012,[1] Employed       1,0,0,47,66749,2598,1,[1] West-Germany   1,14.5,18
5149202,2008,[1] Employed       1,0,0,47,26776,2390,1,[1] West-Germany   1,18,12
5149202,2009,[1] Employed       1,0,0,48,30002,2338,1,[1] West-Germany   1,18,12
5149202,2010,[1] Employed       1,0,0,49,25522,2442,1,[1] West-Germany   1,18,12
5149202,2011,[1] Employed       1,0,0,50,25822,2338,1,[1] West-Germany   1,18,12
5149202,2012,[1] Employed       1,0,0,51,26782,2338,1,[1] West-Germany   1,18,12
5150302,2008,[1] Employed       1,0,1,45,107831,2494,1,0,18,18
5150302,2009,[1] Employed       1,0,1,46,108490,2494,1,0,18,18
5150302,2010,[1] Employed       1,0,1,47,107898,2494,1,0,18,18
5150302,2011,[1] Employed       1,0,0,48,111238,2338,1,0,18,18
5150302,2012,[1] Employed       1,0,0,49,113909,2338,1,0,18,18
5152901,2008,[1] Employed       1,0,0,49,31985,2598,1,[1] West-Germany   1,12,11
5152901,2009,[1] Employed       1,0,0,50,35025,2182,1,[1] West-Germany   1,12,11
5152901,2010,[1] Employed       1,0,0,51,32242,2234,1,[1] West-Germany   1,12,11
5152901,2011,[0] Not Employed   0,0,0,52,37558,2182,1,[1] West-Germany   1,12,11
5152901,2012,[0] Not Employed   0,0,0,53,42096,2338,1,[1] West-Germany   1,12,11
5153103,2008,[1] Employed       1,1,0,31,30403,2026,1,0,14.5,11.5
5153103,2009,[1] Employed       1,1,0,32,30405,2026,1,0,14.5,11.5
5153103,2010,[1] Employed       1,1,0,33,28726,2026,1,0,14.5,11.5
5153103,2011,[1] Employed       1,1,0,34,29869,1974,1,0,14.5,11.5
5153103,2012,[1] Employed       1,1,0,35,29871,2026,1,0,14.5,11.5
5157301,2008,[1] Employed       1,0,2,41,49373,2182,1,[1] West-Germany   1,11.5,18
5157301,2009,[1] Employed       1,0,2,42,50825,2130,1,[1] West-Germany   1,11.5,18
5157301,2010,[1] Employed       1,0,2,43,55139,2130,1,[1] West-Germany   1,11.5,18
5157301,2011,[1] Employed       1,0,1,44,55225,2182,1,[1] West-Germany   1,11.5,18
5157301,2012,[1] Employed       1,0,1,45,55225,2078,1,[1] West-Germany   1,11.5,18
5159103,2008,[1] Employed       1,0,0,40,23579,2910,1,[1] West-Germany   1,11.5,11.5
5159103,2009,[1] Employed       1,0,0,41,21999,2910,1,[1] West-Germany   1,11.5,11.5
5159103,2010,[1] Employed       1,0,0,42,21809,2494,1,[1] West-Germany   1,11.5,11.5
5159103,2011,[1] Employed       1,0,0,43,11429,1455,1,[1] West-Germany   1,11.5,11.5
5159103,2012,[1] Employed       1,0,0,44,25729,2182,1,[1] West-Germany   1,11.5,11.5
5159401,2008,[1] Employed       1,0,0,46,25106,2026,1,[1] West-Germany   1,11.5,11.5
5159401,2009,[1] Employed       1,0,0,47,27074,2026,1,[1] West-Germany   1,11.5,11.5
5159401,2010,[1] Employed       1,0,0,48,37904,2323,1,[1] West-Germany   1,11.5,11.5
5159401,2011,[1] Employed       1,0,0,49,22020,2182,1,[1] West-Germany   1,11.5,11.5
5159401,2012,[1] Employed       1,0,0,50,33346,2026,1,[1] West-Germany   1,11.5,11.5
5159603,2008,[1] Employed       1,1,0,34,88119,2598,1,[1] West-Germany   1,15,18
5159603,2009,[1] Employed       1,1,0,35,87276,2598,1,[1] West-Germany   1,15,18
5159603,2010,[1] Employed       1,0,1,36,96663,2598,1,[1] West-Germany   1,15,18
5159603,2011,[0] Not Employed   0,0,1,37,90220,2598,1,[1] West-Germany   1,15,18
5159603,2012,[1] Employed       1,0,1,38,116148,3118,1,[1] West-Germany   1,15,18
5161404,2008,[1] Employed       1,1,1,29,9787,2182,1,[1] West-Germany   1,12,15
5161404,2009,[1] Employed       1,1,1,30,20585,2338,1,[1] West-Germany   1,12,15
5161404,2010,[1] Employed       1,1,1,31,21785,2390,1,[1] West-Germany   1,12,15
5161404,2011,[1] Employed       1,1,1,32,23485,2494,1,[1] West-Germany   1,12,15
5161404,2012,[1] Employed       1,1,1,33,30685,2338,1,[1] West-Germany   1,12,15
5162803,2008,[1] Employed       1,0,2,35,43539,4420,1,[1] West-Germany   1,12,13
5162803,2009,[1] Employed       1,0,2,36,41735,2667,1,[1] West-Germany   1,12,13
5162803,2010,[1] Employed       1,0,2,37,38255,2078,1,[1] West-Germany   1,12,13
5162803,2011,[1] Employed       1,0,2,38,33539,2078,1,[1] West-Germany   1,12,13
5162803,2012,[1] Employed       1,0,2,39,39350,2078,1,[1] West-Germany   1,12,13
5163502,2008,[1] Employed       1,0,0,39,19210,2078,1,[1] West-Germany   1,11.5,12
5163502,2009,[1] Employed       1,0,0,40,24244,2182,1,[1] West-Germany   1,11.5,12
5163502,2010,[1] Employed       1,0,0,41,19444,2338,1,[1] West-Germany   1,11.5,12
5163502,2011,[1] Employed       1,0,0,42,19444,2078,1,[1] West-Germany   1,11.5,12
5163502,2012,[1] Employed       1,0,0,43,20644,2078,1,[1] West-Germany   1,11.5,12
5165502,2008,[1] Employed       1,0,0,43,28707,2078,1,[1] West-Germany   1,11.5,18
