data_id,treat,age,education,black,hispanic,married,nodegree,re75,re78,re74
CPS1,0,34,11,0,1,1,1,0,0,22198.49
CPS1,0,49,12,0,0,1,0,24794.18,25564.67,20546.83
CPS1,0,29,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,51,10,0,1,1,1,12480.34,22210.23,23571.939
CPS1,0,22,9,0,1,1,1,25243.551,25564.67,15948.43
CPS1,0,49,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,18,12,0,0,0,0,782.37097,6073.4561,2940.8589
CPS1,0,23,13,0,0,0,0,984.67743,2857.9231,6543.9512
CPS1,0,31,11,0,0,1,1,14745.1,25564.67,12660.78
CPS1,0,24,13,0,0,0,0,12994.16,10098.78,12417.83
CPS1,0,49,4,0,1,1,1,21303.051,25564.67,15519.35
CPS1,0,43,10,0,1,1,1,25243.551,0,25862.32
CPS1,0,43,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,52,6,0,1,1,1,19670.27,13629.07,19684.75
CPS1,0,43,1,0,1,1,1,4275.29,0,12609.84
CPS1,0,33,9,0,1,1,1,7087.8872,25564.67,11959.36
CPS1,0,41,5,0,1,1,1,12213.58,19702.529,7690.1221
CPS1,0,40,8,0,1,1,1,21779.27,19278.42,22451.24
CPS1,0,25,11,0,1,1,1,3381.9189,17178.57,12627.47
CPS1,0,46,12,0,0,1,0,0,0,0
CPS1,0,32,18,0,0,1,0,0,0,0
CPS1,0,45,12,0,0,0,0,19240.6,20954.16,20202
CPS1,0,29,13,0,0,0,0,0,25564.67,10936.63
CPS1,0,29,16,0,0,0,0,5433.6289,25564.67,9721.8818
CPS1,0,23,16,0,0,0,0,0,25564.67,4520.0288
CPS1,0,25,16,0,0,1,0,20601.24,25564.67,21271.76
CPS1,0,35,15,0,0,0,0,324.0484,0,3083.886
CPS1,0,29,16,0,0,1,0,25243.551,0,25862.32
CPS1,0,31,13,0,0,1,0,25243.551,24870.141,25862.32
CPS1,0,30,16,0,1,1,0,20167.98,25564.67,23552.35
CPS1,0,27,3,0,1,1,1,10954.98,11387.36,10858.26
CPS1,0,20,13,0,0,1,0,6606.29,15012.22,2453.002
CPS1,0,21,12,0,1,1,0,14723.61,3576.0979,13468
CPS1,0,44,8,0,0,0,1,11841.19,10638.15,5842.5342
CPS1,0,44,6,0,1,1,1,8353.6445,10132.77,8493.4219
CPS1,0,50,10,0,0,1,1,25243.551,0,25862.32
CPS1,0,23,16,0,0,0,0,17094,21079.77,9557.3027
CPS1,0,23,16,0,0,0,0,24860.42,25564.67,503.53159
CPS1,0,29,16,0,0,1,0,21349.6,8666.8662,21322.699
CPS1,0,19,11,0,0,0,1,1074.194,7713.7329,0
CPS1,0,43,14,0,0,0,0,0,0,0
CPS1,0,25,14,1,0,0,0,13099.79,15495.44,11855.52
CPS1,0,23,11,0,0,1,1,9572.8555,9401.2959,2770.4031
CPS1,0,44,8,0,0,1,1,12829.45,21035.439,18991.17
CPS1,0,31,12,0,0,1,0,22507.939,22607.74,25862.32
CPS1,0,33,13,0,0,1,0,25243.551,25564.67,23501.41
CPS1,0,27,12,0,0,0,0,17584.551,15804.29,21395.189
CPS1,0,25,12,0,0,1,0,5367.3872,11929.69,8614.8965
CPS1,0,34,12,0,0,1,0,14501.61,13148.81,14014.64
CPS1,0,27,14,0,0,1,0,20889.48,25564.67,19175.34
CPS1,0,28,12,0,0,1,0,25243.551,20295.1,25862.32
CPS1,0,46,14,0,0,1,0,15309.05,0,22986.119
CPS1,0,26,11,0,0,0,1,2834.0811,9680.5869,0
CPS1,0,39,14,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,30,17,0,1,1,0,1074.194,25564.67,11363.75
CPS1,0,23,10,0,0,1,1,0,0,0
CPS1,0,24,12,0,0,1,0,21510.73,23992.369,23881.5
CPS1,0,31,16,0,0,1,0,2365.0161,0,9331.9883
CPS1,0,21,10,0,0,1,1,23263.449,3537.677,5005.9268
CPS1,0,29,12,0,0,1,0,23632.26,25564.67,25862.32
CPS1,0,42,12,0,0,1,0,14238.44,13763.55,19586.789
CPS1,0,44,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,51,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,49,10,0,1,1,1,16995.529,17556.869,16696.869
CPS1,0,27,13,0,0,1,0,0,0,27.429741
CPS1,0,50,14,0,0,1,0,2327.4189,7153.6738,18107.539
CPS1,0,43,14,0,0,1,0,12829.45,0,8869.6006
CPS1,0,27,16,0,0,1,0,22516.891,25564.67,21165.961
CPS1,0,47,12,0,1,1,0,0,0,0
CPS1,0,28,12,0,0,1,0,21324.529,0,23781.58
CPS1,0,53,15,0,0,1,0,0,0,0
CPS1,0,32,14,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,39,13,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,26,16,0,0,0,0,13980.63,18699.15,12341.42
CPS1,0,27,18,0,0,0,0,0,0,2284.5049
CPS1,0,53,12,0,0,1,0,16791.439,0,25862.32
CPS1,0,37,13,0,0,1,0,24754.789,22655.029,25862.32
CPS1,0,37,14,0,0,1,0,0,0,0
CPS1,0,32,10,0,0,1,1,25243.551,0,24424.221
CPS1,0,18,10,0,0,0,1,0,5049.3921,0
CPS1,0,17,10,0,0,0,1,2254.0161,6481.3091,0
CPS1,0,44,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,30,13,0,0,1,0,21483.869,25564.67,11220.72
CPS1,0,55,9,0,0,0,1,10004.32,10717.95,10205.82
CPS1,0,38,4,0,1,1,1,13384.45,13717.74,16369.67
CPS1,0,18,11,0,1,1,1,6821.1289,14582.21,6173.6499
CPS1,0,27,11,0,0,1,1,0,0,327.1976
CPS1,0,42,3,0,1,1,1,7897.1128,11526.27,0
CPS1,0,48,14,0,0,1,0,15955.35,0,19790.551
CPS1,0,55,12,0,0,1,0,7979.4678,0,22357.189
CPS1,0,23,16,0,0,0,0,6153.3389,7514.2402,338.95319
CPS1,0,26,13,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,40,13,0,0,1,0,10301.52,11911.95,3577.6211
CPS1,0,29,16,0,0,1,0,1444.79,1557.524,1208.868
CPS1,0,50,12,0,0,0,0,14510.56,15926.94,14616.13
CPS1,0,41,12,0,0,1,0,21141.92,17976.539,16330.49
CPS1,0,40,12,0,0,1,0,25243.551,0,25862.32
CPS1,0,50,10,0,0,1,1,25243.551,5550.3408,25862.32
CPS1,0,23,15,0,0,0,0,5215.21,11131.71,8836.293
CPS1,0,31,18,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,41,12,0,0,1,0,23617.939,0,22931.26
CPS1,0,20,12,0,0,0,0,667.79028,7347.2568,5293.939
CPS1,0,47,12,0,1,1,0,23909.76,0,25862.32
CPS1,0,18,12,0,1,0,0,3335.3711,0,693.58038
CPS1,0,46,12,0,0,1,0,25243.551,17732.721,25862.32
CPS1,0,35,12,0,1,1,0,22035.289,25564.67,23342.699
CPS1,0,23,12,0,0,1,0,16974.051,7264.5039,15213.71
CPS1,0,45,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,21,14,0,0,0,0,3133.0649,20732.5,3428.717
CPS1,0,55,12,0,1,1,0,16170.19,25564.67,19339.92
CPS1,0,52,12,0,0,1,0,20268.24,24856.84,25862.32
CPS1,0,50,12,0,0,0,0,14349.44,18833.631,16236.44
CPS1,0,47,12,0,0,1,0,1389.29,12834.06,11688.99
CPS1,0,36,8,0,1,0,1,11692.6,10568.7,8897.0313
CPS1,0,42,5,0,0,1,1,25243.551,18694.721,25862.32
CPS1,0,48,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,45,12,0,0,1,0,15969.68,12430.64,22948.891
CPS1,0,39,12,0,1,1,0,9356.2256,17276.1,11173.7
CPS1,0,27,12,0,0,1,0,10387.45,1479.204,6369.5762
CPS1,0,45,10,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,53,14,0,0,1,0,11293.35,3669.1951,4559.2139
CPS1,0,36,12,0,0,1,0,25243.551,25564.67,15805.41
CPS1,0,20,12,0,0,0,0,15767.37,1040.3199,4186.9531
CPS1,0,18,10,0,0,0,1,1856.5649,22428.93,0
CPS1,0,20,13,0,0,0,0,12029.18,23348.08,4964.7822
CPS1,0,20,12,0,0,0,0,14079.1,5291.7388,5282.1831
CPS1,0,23,12,0,0,1,0,3933.3391,21025.09,3781.385
CPS1,0,47,17,0,0,1,0,25243.551,25381.43,25862.32
CPS1,0,45,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,21,14,0,0,0,0,1985.468,15448.15,1761.381
CPS1,0,16,9,0,0,0,1,406.4032,3655.896,242.9491
CPS1,0,34,16,0,0,1,0,24522.051,25564.67,22807.82
CPS1,0,35,11,0,0,1,1,0,21963.449,3975.3521
CPS1,0,33,14,0,0,1,0,9456.4844,17154.93,21226.699
CPS1,0,41,9,0,1,1,1,20500.98,21876.26,20989.631
CPS1,0,41,12,0,0,1,0,20893.061,25564.67,20194.16
CPS1,0,17,10,0,0,0,1,2153.7581,17243.59,0
CPS1,0,47,9,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,25,16,0,0,1,0,22905.391,25564.67,10511.47
CPS1,0,20,13,0,0,1,0,8956.9844,1579.6899,5756.3262
CPS1,0,38,13,0,0,0,0,14911.6,10947,19743.529
CPS1,0,25,16,0,0,0,0,9880.79,25564.67,13215.25
CPS1,0,18,12,0,0,0,0,2809.0161,4220.3872,1304.8719
CPS1,0,37,12,0,0,1,0,18690.971,19435.061,18103.631
CPS1,0,49,8,0,0,1,1,8391.2422,25564.67,23730.641
CPS1,0,41,12,0,0,0,0,25243.551,25564.67,25862.32
CPS1,0,47,12,0,0,1,0,0,23028.891,0
CPS1,0,32,13,0,0,1,0,16093.21,25564.67,14594.58
CPS1,0,55,13,0,0,1,0,25003.65,25564.67,25133.471
CPS1,0,27,12,0,0,1,0,21850.891,25564.67,24653.449
CPS1,0,27,15,0,0,1,0,21372.869,7370.8999,7982.0532
CPS1,0,47,12,0,0,1,0,5976.0972,4523.3208,0
CPS1,0,25,13,0,0,0,0,6359.2261,16504.73,0
CPS1,0,33,13,0,0,1,0,24539.949,25564.67,25074.699
CPS1,0,26,12,0,0,1,0,24692.131,25564.67,24725.949
CPS1,0,23,10,0,0,1,1,6067.4028,0,11285.38
CPS1,0,18,10,0,0,1,1,7764.6289,19031.641,5039.2339
CPS1,0,31,12,0,0,1,0,22398.73,25564.67,25648.76
CPS1,0,40,10,0,0,1,1,14131.02,1841.2469,11792.83
CPS1,0,27,16,0,0,1,0,827.12903,1915.134,5194.0161
CPS1,0,29,12,0,0,0,0,9483.3389,25564.67,13138.84
CPS1,0,52,16,0,0,1,0,8956.9844,0,20417.52
CPS1,0,19,12,0,0,0,0,1983.677,15211.72,0
CPS1,0,27,13,0,0,1,0,10818.92,5492.71,11265.78
CPS1,0,35,18,0,0,1,0,0,0,10971.89
CPS1,0,29,15,0,0,1,0,14367.34,14629.49,12931.16
CPS1,0,33,16,0,0,1,0,10519.94,11012.02,15339.1
CPS1,0,28,12,0,0,1,0,16521.1,22006.301,16199.22
CPS1,0,22,9,0,1,1,1,7014.4839,0,5562.3579
CPS1,0,46,4,0,1,1,1,9660.5811,5868.0518,8395.458
CPS1,0,16,6,0,1,0,1,35.80645,1640.276,164.5784
CPS1,0,30,6,0,1,1,1,3870.677,5268.0952,3910.697
CPS1,0,47,12,0,0,1,0,19498.4,18938.539,18403.391
CPS1,0,27,10,0,1,1,1,2449.1609,21511.27,15648.66
CPS1,0,49,3,0,1,1,1,8240.8555,13042.41,5327.2461
CPS1,0,18,11,0,1,0,1,3039.968,2027.441,0
CPS1,0,53,4,0,1,1,1,4493.71,2348.1079,11397.05
CPS1,0,26,13,0,0,1,0,23444.27,1208.78,22523.73
CPS1,0,21,11,0,1,0,1,177.2419,410.80801,1228.46
CPS1,0,32,12,0,0,1,0,21625.311,25326.76,20768.23
CPS1,0,55,12,0,0,1,0,0,0,0
CPS1,0,25,12,0,0,1,0,25243.551,25357.789,24949.301
CPS1,0,44,14,0,0,1,0,22769.32,25564.67,24914.039
CPS1,0,31,5,1,0,1,1,21224.27,25564.67,22255.311
CPS1,0,41,12,0,0,1,0,18502.98,22347.66,19794.471
CPS1,0,26,13,0,0,0,0,4590.3872,7729.9878,5838.6152
CPS1,0,32,12,0,0,1,0,25243.551,22315.15,23948.119
CPS1,0,36,12,0,0,1,0,25243.551,25564.67,15732.91
CPS1,0,29,13,0,0,0,0,943.5,16240.22,0
CPS1,0,32,14,0,0,0,0,9571.0654,12238.53,6487.1318
CPS1,0,24,12,0,0,1,0,11612.03,13704.44,22435.561
CPS1,0,36,13,1,0,1,0,17366.131,18128.75,18493.52
CPS1,0,29,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,22,12,0,0,1,0,7558.7422,15501.35,15917.08
CPS1,0,37,10,0,0,1,1,9286.4033,25564.67,18842.27
CPS1,0,18,12,1,0,0,0,1408.984,3057.416,1579.1689
CPS1,0,39,2,1,0,1,1,0,964.95551,0
CPS1,0,23,12,0,0,1,0,19322.949,25564.67,14960.96
CPS1,0,44,15,0,0,1,0,25243.551,25564.67,24475.16
CPS1,0,37,10,0,0,1,1,4984.2578,10562.79,9933.4834
CPS1,0,50,12,0,0,1,0,21430.16,25564.67,13765.81
CPS1,0,55,8,0,0,1,1,0,0,0
CPS1,0,47,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,42,7,0,0,1,1,12707.71,8581.1582,12121.98
CPS1,0,51,5,0,0,1,1,17095.789,14552.65,17866.551
CPS1,0,25,12,1,0,1,0,2658.6289,11440.56,10754.42
CPS1,0,48,8,0,0,1,1,0,0,0
CPS1,0,44,3,0,0,0,1,11871.63,9937.7109,8918.582
CPS1,0,40,10,0,0,1,1,25243.551,21443.289,25862.32
CPS1,0,18,11,0,0,0,1,0,7419.665,0
CPS1,0,54,9,0,0,0,1,18422.42,18416.91,20501.77
CPS1,0,53,10,0,0,1,1,0,0,0
CPS1,0,53,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,17,11,0,0,0,1,1242.484,6380.8232,1504.717
CPS1,0,42,16,0,0,1,0,25243.551,25564.67,19984.52
CPS1,0,29,13,0,0,1,0,11597.71,16144.16,16544.051
CPS1,0,32,10,0,0,1,1,4839.2422,2812.114,3454.187
CPS1,0,24,12,0,0,1,0,18307.84,19801.539,21886.971
CPS1,0,23,12,0,0,1,0,9402.7744,14234.94,11328.48
CPS1,0,32,6,0,1,1,1,1036.597,0,979.63342
CPS1,0,28,12,0,0,1,0,2350.6941,10725.34,7411.9058
CPS1,0,28,14,0,0,1,0,82.354843,0,148.9043
CPS1,0,49,10,0,0,1,1,15597.29,16181.11,16459.801
CPS1,0,17,11,0,0,0,1,0,9161.9053,0
CPS1,0,24,12,0,0,1,0,327.629,8547.1709,9051.8135
CPS1,0,47,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,38,12,0,0,1,0,25243.551,0,25862.32
CPS1,0,27,12,1,0,1,0,16744.891,0,15709.4
CPS1,0,28,12,1,0,1,0,14698.55,20172.449,16738.02
CPS1,0,30,13,0,0,1,0,22801.551,22584.1,19943.381
CPS1,0,41,14,0,0,0,0,0,0,0
CPS1,0,47,12,0,0,1,0,23052.189,25023.82,23828.6
CPS1,0,27,13,0,0,1,0,24695.711,25564.67,24543.74
CPS1,0,34,14,0,0,1,0,3419.5161,25564.67,1275.483
CPS1,0,29,18,0,0,1,0,13473.97,17802.17,13377.87
CPS1,0,55,18,0,0,0,0,0,0,0
CPS1,0,50,8,0,0,1,1,18753.631,25564.67,19700.43
CPS1,0,31,12,1,0,1,0,18628.311,21851.141,17743.119
CPS1,0,19,10,1,0,0,1,0,3081.0601,0
CPS1,0,39,16,0,0,0,0,24622.311,25564.67,24443.811
CPS1,0,29,14,0,0,0,0,3095.468,441.84021,5399.7388
CPS1,0,18,12,0,0,0,0,0,0,429.07941
CPS1,0,43,11,0,0,1,1,20755.211,1897.401,17750.961
CPS1,0,18,10,0,0,0,1,2262.968,0,0
CPS1,0,39,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,16,10,1,0,0,1,0,14669.39,0
CPS1,0,34,11,1,0,1,1,0,0,0
CPS1,0,20,14,0,0,0,0,0,3185.978,0
CPS1,0,39,10,1,0,0,1,889.79028,701.9201,844.44397
CPS1,0,27,14,0,0,1,0,11533.26,7289.625,11111
CPS1,0,52,18,0,0,1,0,25243.551,25564.67,0
CPS1,0,43,12,0,0,1,0,14682.44,0,15584.01
CPS1,0,21,12,0,0,0,0,11021.23,12970.01,11395.1
CPS1,0,26,12,0,0,1,0,21510.73,21274.83,21019.01
CPS1,0,45,8,0,0,1,1,0,0,0
CPS1,0,41,11,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,22,12,0,0,1,0,10106.37,13425.15,8530.6484
CPS1,0,24,11,0,0,1,1,15908.81,20125.16,16659.65
CPS1,0,20,13,0,0,0,0,0,0,0
CPS1,0,27,16,0,0,1,0,0,44.331799,12359.05
CPS1,0,55,18,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,50,12,0,0,1,0,24058.35,0,22180.859
CPS1,0,22,12,0,0,1,0,10498.45,0,9576.8965
CPS1,0,18,9,0,0,1,1,3462.4839,8805.7734,1422.428
CPS1,0,28,6,0,1,0,1,2744.5649,24120.93,10580.04
CPS1,0,24,12,0,0,0,0,2194.9351,1721.551,0
CPS1,0,53,12,0,0,1,0,2866.3059,4541.0542,3136.7859
CPS1,0,43,16,0,0,1,0,9780.5322,25.121349,25862.32
CPS1,0,18,11,0,0,0,1,0,3898.2429,0
CPS1,0,42,11,0,0,1,1,18979.211,23312.609,25723.211
CPS1,0,27,12,0,0,1,0,22547.32,25483.391,22502.18
CPS1,0,22,12,0,0,1,0,13280.61,25564.67,13366.12
CPS1,0,44,10,0,0,0,1,20898.439,25564.67,25707.539
CPS1,0,28,12,0,0,1,0,15181.94,14698.95,13166.27
CPS1,0,31,12,0,0,1,0,19929.869,22394.949,18648.301
CPS1,0,51,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,43,12,0,0,1,0,2121.532,8659.4775,0
CPS1,0,48,9,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,48,18,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,44,18,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,55,8,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,43,8,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,19,12,0,0,0,0,13495.45,16866.77,9639.5928
CPS1,0,47,12,0,0,1,0,5863.3062,9495.8711,14700.38
CPS1,0,30,10,0,0,1,1,25198.789,21854.1,24451.65
CPS1,0,28,12,0,0,1,0,14811.34,20073.439,14694.5
CPS1,0,30,14,0,0,0,0,25243.551,24511.051,25464.59
CPS1,0,30,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,43,14,0,0,1,0,0,0,0
CPS1,0,20,12,0,0,0,0,9202.2578,452.1843,11081.61
CPS1,0,37,10,0,0,1,1,18345.439,25187.85,18863.82
CPS1,0,16,9,0,0,0,1,708.96771,2554.989,444.7536
CPS1,0,45,12,0,0,1,0,0,0,0
CPS1,0,50,11,0,0,1,1,13875,21277.779,14185.09
CPS1,0,47,18,0,0,1,0,23184.68,25564.67,17999.779
CPS1,0,22,14,0,0,0,0,24672.439,22793.93,18881.449
CPS1,0,17,11,0,0,0,1,3435.6289,594.04608,8877.4385
CPS1,0,20,10,0,0,1,1,6676.1128,17107.641,5064.7051
CPS1,0,18,12,0,0,1,0,5585.8062,9546.1143,0
CPS1,0,24,9,0,0,0,1,11048.08,14993.01,9228.1475
CPS1,0,27,12,1,0,1,0,456.53229,484.69431,442.79431
CPS1,0,23,12,0,0,1,0,22223.27,12269.56,12443.3
CPS1,0,41,12,0,0,1,0,25243.551,8652.0889,21935.949
CPS1,0,54,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,29,18,0,0,1,0,3806.2261,0,25862.32
CPS1,0,30,12,0,0,1,0,7435.21,0,8669.7559
CPS1,0,22,16,0,0,0,0,5807.8062,9757.4287,2848.7739
CPS1,0,27,12,0,0,0,0,5653.8389,11443.51,795.46228
CPS1,0,29,16,0,0,0,0,0,0,0
CPS1,0,37,8,0,1,1,1,7812.9678,4613.4619,13274.03
CPS1,0,36,11,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,24,12,1,0,1,0,0,2448.593,2355.0391
CPS1,0,38,9,0,0,0,1,23698.5,22892.939,24077.43
CPS1,0,47,16,0,0,0,0,25243.551,25564.67,25862.32
CPS1,0,53,13,0,0,0,0,14122.06,18276.52,15652.58
CPS1,0,21,10,0,0,1,1,14811.34,9789.9395,15329.3
CPS1,0,34,12,0,0,1,0,24597.24,20394.1,17100.48
CPS1,0,19,13,0,0,0,0,5648.4678,0,2882.0811
CPS1,0,17,10,0,0,0,1,1192.355,12013.92,0
CPS1,0,30,12,0,0,0,0,14836.4,15754.04,17890.07
CPS1,0,35,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,25,10,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,40,14,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,35,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,35,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,25,16,0,0,0,0,25241.76,25564.67,6065.8901
CPS1,0,26,12,0,0,1,0,23453.23,25564.67,25862.32
CPS1,0,22,12,1,0,0,0,6629.5649,16170.76,8389.5801
CPS1,0,28,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,47,12,0,0,1,0,15432.58,14221.64,7864.4971
CPS1,0,16,10,0,0,0,1,0,14660.53,0
CPS1,0,28,13,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,23,16,0,0,1,0,16678.65,8050.6538,5527.0918
CPS1,0,34,12,0,0,1,0,24864,25564.67,25607.619
CPS1,0,48,8,0,0,1,1,25243.551,25564.67,25862.32
CPS1,0,37,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,17,10,0,0,0,1,1317.677,0,409.48679
CPS1,0,37,12,0,0,1,0,20497.4,21028.051,25862.32
CPS1,0,24,13,0,0,1,0,12725.61,18223.32,13638.46
CPS1,0,53,11,0,0,1,1,4857.145,25564.67,11687.03
CPS1,0,28,18,0,0,0,0,0,0,0
CPS1,0,49,18,0,0,0,0,3591.387,2927.376,4038.0491
CPS1,0,30,18,0,0,0,0,3827.71,3020.4729,4137.9712
CPS1,0,21,15,0,0,1,0,18773.32,4099.2139,14853.2
CPS1,0,28,12,0,0,1,0,17640.051,25504.08,19155.75
CPS1,0,35,15,0,0,0,0,23465.76,25564.67,23769.82
CPS1,0,54,12,0,0,1,0,15540,9679.1094,11892.75
CPS1,0,37,14,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,20,12,0,0,0,0,6516.7739,5322.771,2676.3579
CPS1,0,35,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,29,14,0,0,1,0,445.79031,823.09369,239.0305
CPS1,0,45,12,0,0,1,0,22738.891,18654.82,23362.301
CPS1,0,37,10,0,0,1,1,9778.7422,20948.25,17225.869
CPS1,0,18,12,0,0,0,0,1419.726,1613.677,193.96741
CPS1,0,45,12,0,0,1,0,22130.18,25564.67,23852.109
CPS1,0,17,10,0,0,0,1,537.0968,3131.303,0
CPS1,0,27,12,0,1,1,0,17913.971,18388.83,20343.07
CPS1,0,47,12,0,0,1,0,25243.551,25564.67,24710.27
CPS1,0,48,13,0,0,1,0,884.41937,0,11334.36
CPS1,0,19,12,0,0,0,0,11877,18951.84,5052.9492
CPS1,0,31,16,0,0,1,0,24018.971,25564.67,25633.09
CPS1,0,26,12,0,0,1,0,17666.9,18577.98,17770.551
CPS1,0,36,13,0,0,1,0,20946.77,17289.4,22923.42
CPS1,0,35,12,0,0,1,0,22715.609,25564.67,23726.721
CPS1,0,27,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,45,16,0,0,1,0,25243.551,23342.17,25862.32
CPS1,0,32,12,0,0,1,0,11578.02,14542.31,17517.801
CPS1,0,50,7,0,0,1,1,956.03229,0,11473.47
CPS1,0,36,12,0,0,1,0,18664.109,18480.449,19381.07
CPS1,0,49,12,0,0,1,0,23897.23,16021.51,25576.27
CPS1,0,17,10,0,0,0,1,0,3215.533,0
CPS1,0,49,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,17,11,0,0,0,1,1589.806,10248.03,572.1059
CPS1,0,36,16,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,22,15,0,0,0,0,7965.145,2274.2209,7427.5801
CPS1,0,28,14,0,1,1,0,18067.939,25564.67,15895.53
CPS1,0,19,10,0,1,0,1,7207.8389,5785.2998,862.07739
CPS1,0,26,13,0,0,1,0,19604.029,18805.551,22257.27
CPS1,0,22,16,0,0,0,0,3317.468,25564.67,0
CPS1,0,27,17,0,0,1,0,361.6452,10273.16,0
CPS1,0,21,12,0,0,1,0,14673.48,21635.391,11571.43
CPS1,0,22,15,0,0,0,0,6618.8232,3401.7271,10039.28
CPS1,0,51,12,0,0,1,0,0,0,2380.509
CPS1,0,45,18,0,0,1,0,2492.1289,3747.5149,3248.4641
CPS1,0,28,18,0,0,0,0,0,2368.7959,3264.1379
CPS1,0,42,14,0,0,0,0,10199.47,0,5515.3359
CPS1,0,22,12,0,0,0,0,12038.13,8823.5049,11346.11
CPS1,0,44,17,0,0,0,0,8308.8867,14888.1,9049.8525
CPS1,0,35,17,0,0,1,0,25243.551,25564.67,7149.3652
CPS1,0,49,12,0,0,1,0,25243.551,0,25862.32
CPS1,0,30,18,0,0,1,0,25243.551,9785.5049,25078.619
CPS1,0,23,12,0,0,1,0,4764.0479,14065,11690.95
CPS1,0,48,12,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,50,9,0,0,1,1,17731.35,21212.76,17656.91
CPS1,0,20,12,0,0,0,0,7250.8062,13123.69,10952.3
CPS1,0,37,13,0,0,1,0,25243.551,24862.75,25862.32
CPS1,0,53,12,0,0,0,0,22094.369,0,25862.32
CPS1,0,28,12,0,0,0,0,21301.26,24329.289,17570.699
CPS1,0,47,3,0,0,1,1,16214.95,14299.96,18775.65
CPS1,0,34,12,0,0,1,0,2230.7419,25564.67,25862.32
CPS1,0,53,9,0,0,1,1,20814.289,23795.83,23503.359
CPS1,0,48,13,0,0,1,0,20714.029,25564.67,25862.32
CPS1,0,25,16,0,0,0,0,12619.98,16912.58,9868.8271
CPS1,0,52,18,0,0,1,0,25243.551,25564.67,25862.32
CPS1,0,27,8,0,1,0,1,11522.52,18682.9,12696.05
CPS1,0,52,12,0,0,0,0,0,0,0
CPS1,0,20,12,0,0,0,0,8702.7578,14410.79,9757.1494
CPS1,0,51,12,0,0,1,0,24960.68,24719.41,22960.65
CPS1,0,20,12,0,0,0,0,16515.73,19268.08,5940.4971
CPS1,0,24,12,0,0,1,0,15051.24,18218.891,18172.199
CPS1,0,18,12,0,0,1,0,4108.79,22145.211,1551.739
CPS1,0,23,16,0,0,1,0,6285.8232,9102.7959,1177.519
CPS1,0,29,18,0,0,1,0,23741.471,25564.67,20719.25
CPS1,0,54,12,0,0,1,0,21917.131,23265.33,22314.09
CPS1,0,51,7,0,0,1,1,23216.9,20626.109,25844.689
CPS1,0,22,11,0,0,1,1,18726.77,2807.6799,10109.82
CPS1,0,22,12,0,0,1,0,12702.34,8582.6357,8499.2988
CPS1,0,55,8,0,0,1,1,20757,25564.67,23413.24
CPS1,0,26,18,0,0,1,0,0,19664.109,0
CPS1,0,23,16,0,0,1,0,4137.4351,9150.083,2065.0669
